date,homeTeamWinner,awayTeamWinner,homeTeamScore,awayTeamScore,leagueName,description,teamOrder,possessionPct,foulsCommitted,offsides,totalShots,shotsOnTarget,shotPct,penaltyKickGoals,penaltyKickShots,passPct,accurateCrosses,totalCrosses,crossPct,totalLongBalls,accurateLongBalls,longballPct,blockedShots,effectiveTackles,totalTackles,tacklePct,interceptions,effectiveClearance,country,teamRank,wins,ties,losses,points,gf,ga,gd,season,day_type
2024-06-16 22:00:00,True,False,2,0,USL Championship,Full Time,Home,54.3,14.0,1.0,18.0,7.0,0.4,1.0,1.0,0.9,3.0,15.0,0.2,52.0,32.0,0.6,4.0,7.0,14.0,0.5,1.0,12.0,USA,8.0,13.0,9.0,12.0,48.0,54.0,43.0,11.0,Summer,Weekend
2024-06-16 22:00:00,True,False,2,0,USL Championship,Full Time,Away,45.7,12.0,2.0,9.0,3.0,0.3,0.0,0.0,0.8,4.0,18.0,0.2,66.0,29.0,0.4,4.0,4.0,10.0,0.4,8.0,16.0,USA,11.0,8.0,10.0,16.0,34.0,29.0,44.0,-15.0,Summer,Weekend
2024-06-19 02:30:00,False,False,3,3,USL Championship,Full Time,Home,58.3,12.0,2.0,18.0,7.0,0.4,1.0,1.0,0.8,5.0,21.0,0.2,69.0,35.0,0.5,6.0,12.0,15.0,0.8,10.0,10.0,USA,4.0,13.0,11.0,10.0,50.0,49.0,46.0,3.0,Summer,Weekday
2024-06-19 02:30:00,False,False,3,3,USL Championship,Full Time,Away,41.7,16.0,1.0,15.0,4.0,0.3,0.0,0.0,0.8,6.0,23.0,0.3,59.0,21.0,0.4,4.0,12.0,20.0,0.6,11.0,14.0,USA,2.0,15.0,7.0,12.0,52.0,48.0,40.0,8.0,Summer,Weekday
2024-06-19 23:30:00,False,True,0,1,USL Championship,Full Time,Home,48.2,11.0,3.0,8.0,2.0,0.3,0.0,0.0,0.6,3.0,14.0,0.2,97.0,28.0,0.3,2.0,16.0,18.0,0.9,8.0,22.0,USA,7.0,12.0,12.0,10.0,48.0,41.0,28.0,13.0,Summer,Weekday
2024-06-19 23:30:00,False,True,0,1,USL Championship,Full Time,Away,51.8,16.0,0.0,10.0,6.0,0.6,0.0,0.0,0.7,5.0,14.0,0.4,79.0,28.0,0.4,0.0,2.0,3.0,0.7,4.0,20.0,USA,1.0,24.0,4.0,6.0,76.0,86.0,43.0,43.0,Summer,Weekday
2024-06-20 00:00:00,True,False,3,0,USL Championship,Full Time,Home,64.4,13.0,4.0,22.0,10.0,0.5,0.0,0.0,0.8,4.0,25.0,0.2,55.0,26.0,0.5,7.0,4.0,8.0,0.5,2.0,10.0,USA,9.0,13.0,6.0,15.0,45.0,44.0,51.0,-7.0,Summer,Weekday
2024-06-20 00:00:00,True,False,3,0,USL Championship,Full Time,Away,35.6,15.0,0.0,7.0,1.0,0.1,0.0,0.0,0.8,2.0,11.0,0.2,43.0,17.0,0.4,1.0,10.0,16.0,0.6,8.0,27.0,USA,9.0,10.0,9.0,15.0,39.0,36.0,49.0,-13.0,Summer,Weekday
2024-06-20 00:30:00,True,False,2,1,USL Championship,Full Time,Home,47.7,14.0,3.0,14.0,7.0,0.5,0.0,0.0,0.8,7.0,19.0,0.4,77.0,39.0,0.5,2.0,8.0,12.0,0.7,6.0,13.0,USA,10.0,9.0,11.0,14.0,38.0,33.0,48.0,-15.0,Summer,Weekday
2024-06-20 00:30:00,True,False,2,1,USL Championship,Full Time,Away,52.3,20.0,2.0,8.0,4.0,0.5,0.0,0.0,0.8,6.0,17.0,0.4,64.0,29.0,0.5,0.0,0.0,4.0,0.0,4.0,16.0,USA,12.0,3.0,2.0,29.0,11.0,26.0,89.0,-63.0,Summer,Weekday
2024-06-20 02:00:00,True,False,2,1,USL Championship,Full Time,Home,42.4,12.0,2.0,13.0,7.0,0.5,0.0,0.0,0.8,1.0,12.0,0.1,54.0,16.0,0.3,0.0,15.0,23.0,0.7,9.0,10.0,USA,7.0,13.0,5.0,16.0,44.0,37.0,57.0,-20.0,Summer,Weekday
2024-06-20 02:00:00,True,False,2,1,USL Championship,Full Time,Away,57.6,11.0,0.0,8.0,4.0,0.5,0.0,0.0,0.8,2.0,14.0,0.1,78.0,28.0,0.4,2.0,15.0,27.0,0.6,4.0,10.0,USA,12.0,8.0,8.0,18.0,32.0,27.0,46.0,-19.0,Summer,Weekday
2024-06-21 23:30:00,False,True,0,1,USL Championship,Full Time,Home,35.2,8.0,0.0,10.0,3.0,0.3,0.0,0.0,0.7,2.0,10.0,0.2,78.0,32.0,0.4,2.0,8.0,11.0,0.7,7.0,33.0,USA,10.0,12.0,8.0,14.0,44.0,39.0,52.0,-13.0,Summer,Weekend
2024-06-21 23:30:00,False,True,0,1,USL Championship,Full Time,Away,64.8,13.0,1.0,26.0,7.0,0.3,1.0,1.0,0.8,9.0,31.0,0.3,48.0,27.0,0.6,10.0,10.0,12.0,0.8,2.0,5.0,USA,6.0,14.0,8.0,12.0,50.0,55.0,46.0,9.0,Summer,Weekend
2024-06-22 22:00:00,True,False,2,1,USL Championship,Full Time,Home,37.6,16.0,1.0,9.0,5.0,0.6,0.0,0.0,0.7,3.0,19.0,0.2,66.0,25.0,0.4,1.0,12.0,19.0,0.6,11.0,25.0,USA,11.0,8.0,10.0,16.0,34.0,29.0,44.0,-15.0,Summer,Weekend
2024-06-22 22:00:00,True,False,2,1,USL Championship,Full Time,Away,62.4,12.0,3.0,20.0,5.0,0.3,0.0,0.0,0.8,6.0,15.0,0.4,58.0,29.0,0.5,4.0,6.0,10.0,0.6,6.0,13.0,USA,7.0,13.0,5.0,16.0,44.0,37.0,57.0,-20.0,Summer,Weekend
2024-06-22 23:00:00,False,True,0,1,USL Championship,Full Time,Home,65.2,10.0,4.0,17.0,8.0,0.5,0.0,0.0,0.8,8.0,37.0,0.2,57.0,28.0,0.5,3.0,5.0,9.0,0.6,4.0,12.0,USA,4.0,14.0,9.0,11.0,51.0,49.0,50.0,-1.0,Summer,Weekend
2024-06-22 23:00:00,False,True,0,1,USL Championship,Full Time,Away,34.8,11.0,6.0,8.0,1.0,0.1,0.0,0.0,0.7,1.0,4.0,0.3,84.0,27.0,0.3,0.0,5.0,9.0,0.6,7.0,36.0,USA,6.0,13.0,7.0,14.0,46.0,38.0,45.0,-7.0,Summer,Weekend
2024-06-22 23:00:00,False,False,2,2,USL Championship,Full Time,Home,39.2,14.0,0.0,10.0,4.0,0.4,0.0,0.0,0.8,2.0,7.0,0.3,68.0,26.0,0.4,4.0,9.0,11.0,0.8,10.0,26.0,USA,12.0,3.0,2.0,29.0,11.0,26.0,89.0,-63.0,Summer,Weekend
2024-06-22 23:00:00,False,False,2,2,USL Championship,Full Time,Away,60.8,10.0,0.0,19.0,8.0,0.4,0.0,1.0,0.9,9.0,34.0,0.3,46.0,26.0,0.6,3.0,4.0,10.0,0.4,8.0,7.0,USA,11.0,11.0,9.0,14.0,42.0,44.0,39.0,5.0,Summer,Weekend
2024-06-22 23:30:00,False,False,0,0,USL Championship,Full Time,Home,62.9,20.0,1.0,7.0,0.0,0.0,0.0,0.0,0.8,2.0,11.0,0.2,69.0,26.0,0.4,3.0,5.0,8.0,0.6,3.0,15.0,USA,8.0,13.0,9.0,12.0,48.0,54.0,43.0,11.0,Summer,Weekend
2024-06-22 23:30:00,False,False,0,0,USL Championship,Full Time,Away,37.1,19.0,3.0,6.0,2.0,0.3,0.0,0.0,0.7,4.0,13.0,0.3,73.0,30.0,0.4,3.0,12.0,19.0,0.6,8.0,13.0,USA,7.0,12.0,12.0,10.0,48.0,41.0,28.0,13.0,Summer,Weekend
2024-06-23 00:00:00,False,True,2,5,USL Championship,Full Time,Home,64.1,13.0,2.0,27.0,10.0,0.4,0.0,0.0,0.9,9.0,38.0,0.2,45.0,30.0,0.7,8.0,7.0,9.0,0.8,7.0,12.0,USA,1.0,24.0,4.0,6.0,76.0,86.0,43.0,43.0,Summer,Weekend
2024-06-23 00:00:00,False,True,2,5,USL Championship,Full Time,Away,35.9,11.0,1.0,11.0,6.0,0.5,0.0,0.0,0.7,3.0,6.0,0.5,65.0,25.0,0.4,0.0,22.0,30.0,0.7,8.0,47.0,USA,5.0,12.0,15.0,7.0,51.0,56.0,41.0,15.0,Summer,Weekend
2024-06-23 00:30:00,False,False,0,0,USL Championship,Full Time,Home,34.7,20.0,3.0,11.0,7.0,0.6,0.0,0.0,0.7,5.0,13.0,0.4,60.0,24.0,0.4,0.0,11.0,15.0,0.7,9.0,14.0,USA,10.0,9.0,11.0,14.0,38.0,33.0,48.0,-15.0,Summer,Weekend
2024-06-23 00:30:00,False,False,0,0,USL Championship,Full Time,Away,65.3,8.0,2.0,13.0,3.0,0.2,0.0,0.0,0.8,9.0,25.0,0.4,64.0,24.0,0.4,1.0,9.0,15.0,0.6,9.0,7.0,USA,5.0,13.0,10.0,11.0,49.0,46.0,34.0,12.0,Summer,Weekend
2024-06-23 01:00:00,True,False,1,0,USL Championship,Full Time,Home,57.6,14.0,3.0,8.0,4.0,0.5,1.0,1.0,0.8,3.0,16.0,0.2,67.0,33.0,0.5,2.0,8.0,12.0,0.7,12.0,11.0,USA,1.0,18.0,5.0,11.0,59.0,46.0,44.0,2.0,Summer,Weekend
2024-06-23 01:00:00,True,False,1,0,USL Championship,Full Time,Away,42.4,11.0,4.0,16.0,6.0,0.4,0.0,0.0,0.7,5.0,10.0,0.5,58.0,18.0,0.3,2.0,8.0,12.0,0.7,9.0,16.0,USA,2.0,15.0,7.0,12.0,52.0,48.0,40.0,8.0,Summer,Weekend
2024-06-23 02:30:00,False,False,0,0,USL Championship,Full Time,Home,52.9,14.0,1.0,12.0,1.0,0.1,0.0,0.0,0.9,5.0,21.0,0.2,53.0,33.0,0.6,3.0,9.0,12.0,0.8,6.0,11.0,USA,8.0,11.0,9.0,14.0,42.0,33.0,39.0,-6.0,Summer,Weekend
2024-06-23 02:30:00,False,False,0,0,USL Championship,Full Time,Away,47.1,13.0,2.0,8.0,4.0,0.5,0.0,0.0,0.8,2.0,11.0,0.2,69.0,39.0,0.6,2.0,12.0,14.0,0.9,6.0,25.0,USA,2.0,18.0,10.0,6.0,64.0,68.0,35.0,33.0,Summer,Weekend
2024-06-23 02:30:00,False,False,1,1,USL Championship,Full Time,Home,60.6,10.0,5.0,9.0,1.0,0.1,1.0,1.0,0.9,3.0,15.0,0.2,53.0,28.0,0.5,2.0,6.0,11.0,0.5,4.0,9.0,USA,4.0,13.0,11.0,10.0,50.0,49.0,46.0,3.0,Summer,Weekend
2024-06-23 02:30:00,False,False,1,1,USL Championship,Full Time,Away,39.4,18.0,4.0,8.0,2.0,0.3,0.0,0.0,0.8,1.0,7.0,0.1,65.0,22.0,0.3,2.0,12.0,16.0,0.8,12.0,19.0,USA,3.0,14.0,9.0,11.0,51.0,52.0,41.0,11.0,Summer,Weekend
2024-06-26 23:00:00,False,True,1,2,USL Championship,Full Time,Home,49.3,10.0,2.0,8.0,1.0,0.1,0.0,0.0,0.8,6.0,14.0,0.4,58.0,22.0,0.4,3.0,10.0,19.0,0.5,9.0,21.0,USA,3.0,15.0,11.0,8.0,56.0,46.0,32.0,14.0,Summer,Weekday
2024-06-26 23:00:00,False,True,1,2,USL Championship,Full Time,Away,50.7,13.0,2.0,15.0,7.0,0.5,0.0,0.0,0.8,7.0,20.0,0.4,54.0,27.0,0.5,4.0,9.0,18.0,0.5,6.0,12.0,USA,9.0,13.0,6.0,15.0,45.0,44.0,51.0,-7.0,Summer,Weekday
2024-06-26 23:30:00,True,False,3,0,USL Championship,Full Time,Home,39.7,19.0,4.0,10.0,5.0,0.5,0.0,0.0,0.7,6.0,13.0,0.5,60.0,35.0,0.6,3.0,10.0,14.0,0.7,16.0,14.0,USA,5.0,12.0,15.0,7.0,51.0,56.0,41.0,15.0,Summer,Weekday
2024-06-26 23:30:00,True,False,3,0,USL Championship,Full Time,Away,60.3,11.0,0.0,7.0,1.0,0.1,0.0,0.0,0.8,1.0,16.0,0.1,65.0,34.0,0.5,3.0,9.0,14.0,0.6,5.0,21.0,USA,12.0,8.0,8.0,18.0,32.0,27.0,46.0,-19.0,Summer,Weekday
2024-06-28 23:30:00,True,False,5,2,USL Championship,Full Time,Home,67.1,13.0,0.0,25.0,8.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,USA,2.0,18.0,10.0,6.0,64.0,68.0,35.0,33.0,Summer,Weekend
2024-06-28 23:30:00,True,False,5,2,USL Championship,Full Time,Away,32.9,12.0,0.0,10.0,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,USA,8.0,13.0,9.0,12.0,48.0,54.0,43.0,11.0,Summer,Weekend
2024-06-29 00:30:00,True,False,5,1,USL Championship,Full Time,Home,42.2,12.0,0.0,14.0,10.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,3.0,14.0,9.0,11.0,51.0,52.0,41.0,11.0,Summer,Weekend
2024-06-29 00:30:00,True,False,5,1,USL Championship,Full Time,Away,57.8,6.0,0.0,9.0,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,USA,8.0,11.0,9.0,14.0,42.0,33.0,39.0,-6.0,Summer,Weekend
2024-06-29 23:00:00,False,True,0,4,USL Championship,Full Time,Home,41.0,13.0,0.0,14.0,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,USA,12.0,3.0,2.0,29.0,11.0,26.0,89.0,-63.0,Summer,Weekend
2024-06-29 23:00:00,False,True,0,4,USL Championship,Full Time,Away,59.0,11.0,0.0,14.0,8.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,USA,3.0,15.0,11.0,8.0,56.0,46.0,32.0,14.0,Summer,Weekend
2024-06-29 23:30:00,True,False,2,0,USL Championship,Full Time,Home,42.7,10.0,2.0,21.0,7.0,0.3,0.0,0.0,0.7,5.0,11.0,0.5,61.0,23.0,0.4,5.0,11.0,17.0,0.6,5.0,24.0,USA,11.0,11.0,9.0,14.0,42.0,44.0,39.0,5.0,Summer,Weekend
2024-06-29 23:30:00,True,False,2,0,USL Championship,Full Time,Away,57.3,12.0,2.0,18.0,7.0,0.4,0.0,0.0,0.8,9.0,30.0,0.3,52.0,32.0,0.6,5.0,4.0,7.0,0.6,10.0,19.0,USA,6.0,14.0,8.0,12.0,50.0,55.0,46.0,9.0,Summer,Weekend
2024-06-29 23:30:00,False,True,1,4,USL Championship,Full Time,Home,49.6,5.0,0.0,12.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,USA,9.0,13.0,6.0,15.0,45.0,44.0,51.0,-7.0,Summer,Weekend
2024-06-29 23:30:00,False,True,1,4,USL Championship,Full Time,Away,50.4,12.0,0.0,19.0,8.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,USA,1.0,24.0,4.0,6.0,76.0,86.0,43.0,43.0,Summer,Weekend
2024-06-30 01:00:00,False,True,2,3,USL Championship,Full Time,Home,66.9,14.0,0.0,17.0,5.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,USA,9.0,10.0,9.0,15.0,39.0,36.0,49.0,-13.0,Summer,Weekend
2024-06-30 01:00:00,False,True,2,3,USL Championship,Full Time,Away,33.1,13.0,0.0,7.0,4.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,USA,1.0,18.0,5.0,11.0,59.0,46.0,44.0,2.0,Summer,Weekend
2024-06-30 01:00:00,True,False,1,0,USL Championship,Full Time,Home,62.4,10.0,0.0,20.0,10.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,USA,2.0,15.0,7.0,12.0,52.0,48.0,40.0,8.0,Summer,Weekend
2024-06-30 01:00:00,True,False,1,0,USL Championship,Full Time,Away,37.6,8.0,0.0,6.0,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,USA,11.0,8.0,10.0,16.0,34.0,29.0,44.0,-15.0,Summer,Weekend
2024-06-30 02:00:00,False,True,0,2,USL Championship,Full Time,Home,52.5,9.0,0.0,10.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,USA,6.0,13.0,7.0,14.0,46.0,38.0,45.0,-7.0,Summer,Weekend
2024-06-30 02:00:00,False,True,0,2,USL Championship,Full Time,Away,47.5,14.0,0.0,11.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,USA,7.0,13.0,5.0,16.0,44.0,37.0,57.0,-20.0,Summer,Weekend
2024-06-30 02:30:00,True,False,2,0,USL Championship,Full Time,Home,52.3,17.0,0.0,9.0,4.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,USA,4.0,13.0,11.0,10.0,50.0,49.0,46.0,3.0,Summer,Weekend
2024-06-30 02:30:00,True,False,2,0,USL Championship,Full Time,Away,47.7,13.0,0.0,6.0,2.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,USA,7.0,12.0,12.0,10.0,48.0,41.0,28.0,13.0,Summer,Weekend
2024-06-30 03:00:00,True,False,1,0,USL Championship,Full Time,Home,51.2,24.0,0.0,16.0,5.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,USA,5.0,13.0,10.0,11.0,49.0,46.0,34.0,12.0,Summer,Weekend
2024-06-30 03:00:00,True,False,1,0,USL Championship,Full Time,Away,48.8,22.0,0.0,12.0,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,USA,10.0,12.0,8.0,14.0,44.0,39.0,52.0,-13.0,Summer,Weekend
2024-07-03 23:30:00,True,False,3,0,USL Championship,Full Time,Home,47.9,10.0,0.0,18.0,10.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,USA,11.0,11.0,9.0,14.0,42.0,44.0,39.0,5.0,Summer,Weekday
2024-07-03 23:30:00,True,False,3,0,USL Championship,Full Time,Away,52.1,9.0,0.0,12.0,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,USA,10.0,12.0,8.0,14.0,44.0,39.0,52.0,-13.0,Summer,Weekday
2024-07-04 01:00:00,True,False,2,0,USL Championship,Full Time,Home,58.9,14.0,0.0,19.0,5.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,USA,1.0,18.0,5.0,11.0,59.0,46.0,44.0,2.0,Summer,Weekday
2024-07-04 01:00:00,True,False,2,0,USL Championship,Full Time,Away,41.1,14.0,0.0,6.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,USA,6.0,13.0,7.0,14.0,46.0,38.0,45.0,-7.0,Summer,Weekday
2024-07-04 02:30:00,False,True,0,1,USL Championship,Full Time,Home,47.1,12.0,0.0,16.0,5.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,USA,5.0,13.0,10.0,11.0,49.0,46.0,34.0,12.0,Summer,Weekday
2024-07-04 02:30:00,False,True,0,1,USL Championship,Full Time,Away,52.9,11.0,0.0,10.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,USA,4.0,13.0,11.0,10.0,50.0,49.0,46.0,3.0,Summer,Weekday
2024-07-05 01:00:00,True,False,1,0,USL Championship,Full Time,Home,56.9,15.0,0.0,18.0,7.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,USA,2.0,15.0,7.0,12.0,52.0,48.0,40.0,8.0,Summer,Weekend
2024-07-05 01:00:00,True,False,1,0,USL Championship,Full Time,Away,43.1,11.0,0.0,10.0,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,USA,10.0,9.0,11.0,14.0,38.0,33.0,48.0,-15.0,Summer,Weekend
2024-07-05 23:00:00,True,False,2,0,USL Championship,Full Time,Home,62.5,4.0,0.0,24.0,6.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,USA,2.0,18.0,10.0,6.0,64.0,68.0,35.0,33.0,Summer,Weekend
2024-07-05 23:00:00,True,False,2,0,USL Championship,Full Time,Away,37.5,13.0,0.0,9.0,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,USA,9.0,13.0,6.0,15.0,45.0,44.0,51.0,-7.0,Summer,Weekend
2024-07-05 23:30:00,False,False,3,3,USL Championship,Full Time,Home,59.2,11.0,0.0,14.0,6.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,USA,5.0,12.0,15.0,7.0,51.0,56.0,41.0,15.0,Summer,Weekend
2024-07-05 23:30:00,False,False,3,3,USL Championship,Full Time,Away,40.8,11.0,0.0,10.0,4.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,USA,4.0,14.0,9.0,11.0,51.0,49.0,50.0,-1.0,Summer,Weekend
2024-07-06 23:00:00,False,True,0,1,USL Championship,Full Time,Home,52.8,6.0,0.0,19.0,8.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,USA,7.0,12.0,12.0,10.0,48.0,41.0,28.0,13.0,Summer,Weekend
2024-07-06 23:00:00,False,True,0,1,USL Championship,Full Time,Away,47.2,6.0,0.0,6.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,USA,11.0,8.0,10.0,16.0,34.0,29.0,44.0,-15.0,Summer,Weekend
2024-07-06 23:00:00,False,False,1,1,USL Championship,Full Time,Home,48.0,15.0,0.0,5.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,USA,3.0,15.0,11.0,8.0,56.0,46.0,32.0,14.0,Summer,Weekend
2024-07-06 23:00:00,False,False,1,1,USL Championship,Full Time,Away,52.0,23.0,0.0,21.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,USA,6.0,14.0,8.0,12.0,50.0,55.0,46.0,9.0,Summer,Weekend
2024-07-06 23:30:00,True,False,4,1,USL Championship,Full Time,Home,52.1,11.0,0.0,18.0,8.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,USA,8.0,13.0,9.0,12.0,48.0,54.0,43.0,11.0,Summer,Weekend
2024-07-06 23:30:00,True,False,4,1,USL Championship,Full Time,Away,47.9,12.0,0.0,14.0,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,USA,12.0,3.0,2.0,29.0,11.0,26.0,89.0,-63.0,Summer,Weekend
2024-07-07 01:00:00,True,False,2,1,USL Championship,Full Time,Home,44.3,19.0,0.0,9.0,4.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,USA,9.0,10.0,9.0,15.0,39.0,36.0,49.0,-13.0,Summer,Weekend
2024-07-07 01:00:00,True,False,2,1,USL Championship,Full Time,Away,55.7,8.0,0.0,13.0,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,USA,8.0,11.0,9.0,14.0,42.0,33.0,39.0,-6.0,Summer,Weekend
2024-07-07 02:00:00,True,False,4,1,USL Championship,Full Time,Home,39.8,6.0,0.0,9.0,7.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,6.0,13.0,7.0,14.0,46.0,38.0,45.0,-7.0,Summer,Weekend
2024-07-07 02:00:00,True,False,4,1,USL Championship,Full Time,Away,60.2,13.0,0.0,13.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,USA,3.0,14.0,9.0,11.0,51.0,52.0,41.0,11.0,Summer,Weekend
2024-07-07 02:00:00,True,False,1,0,USL Championship,Full Time,Home,51.2,11.0,0.0,8.0,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,USA,7.0,13.0,5.0,16.0,44.0,37.0,57.0,-20.0,Summer,Weekend
2024-07-07 02:00:00,True,False,1,0,USL Championship,Full Time,Away,48.8,18.0,0.0,9.0,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,USA,1.0,24.0,4.0,6.0,76.0,86.0,43.0,43.0,Summer,Weekend
2024-07-12 23:30:00,False,False,2,2,USL Championship,Full Time,Home,41.3,14.0,0.0,10.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,USA,10.0,12.0,8.0,14.0,44.0,39.0,52.0,-13.0,Summer,Weekend
2024-07-12 23:30:00,False,False,2,2,USL Championship,Full Time,Away,58.7,15.0,0.0,27.0,9.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,USA,2.0,18.0,10.0,6.0,64.0,68.0,35.0,33.0,Summer,Weekend
2024-07-13 01:00:00,False,True,0,2,USL Championship,Full Time,Home,38.6,12.0,0.0,13.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,USA,12.0,8.0,8.0,18.0,32.0,27.0,46.0,-19.0,Summer,Weekend
2024-07-13 01:00:00,False,True,0,2,USL Championship,Full Time,Away,61.4,10.0,0.0,18.0,5.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,USA,4.0,13.0,11.0,10.0,50.0,49.0,46.0,3.0,Summer,Weekend
